timestamp,job_name,status,rows_processed,duration_seconds,partition_path,error_message
2026-01-27T10:43:28.103485,postgres_source.orders,FAILED,0,8.11,,"Pipeline execution failed at `step=extract` when processing package with `load_id=1769490803.9140787` with exception:

<class 'dlt.extract.exceptions.ResourceExtractionError'>
In processing pipe `orders`: extraction of resource `orders` in `generator` `table_rows` caused an exception: (psycopg2.OperationalError) connection to server at ""localhost"" (::1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?
connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?

(Background on this error at: https://sqlalche.me/e/20/e3q8)"
2026-01-27T10:43:35.873222,postgres_source.orders,FAILED,0,7.74,,"Pipeline execution failed at `step=extract` when processing package with `load_id=1769490811.6488879` with exception:

<class 'dlt.extract.exceptions.ResourceExtractionError'>
In processing pipe `orders`: extraction of resource `orders` in `generator` `table_rows` caused an exception: (psycopg2.OperationalError) connection to server at ""localhost"" (::1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?
connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?

(Background on this error at: https://sqlalche.me/e/20/e3q8)"
2026-01-27T10:43:42.191275,oracle_db.employees,FAILED,0,6.28,,"Pipeline execution failed at `step=extract` when processing package with `load_id=1769490817.921952` with exception:

<class 'dlt.extract.exceptions.ResourceExtractionError'>
In processing pipe `employees`: extraction of resource `employees` in `generator` `table_rows` caused an exception: (oracledb.exceptions.OperationalError) DPY-6005: cannot connect to database (CONNECTION_ID=y+YgLxsHJHTIDqSZFN4oDA==).
[WinError 10061] No connection could be made because the target machine actively refused it
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
2026-01-27T10:44:00.547725,Source1.users,FAILED,0,18.33,,"Pipeline execution failed at `step=extract` when processing package with `load_id=1769490824.557124` with exception:

<class 'dlt.extract.exceptions.ResourceExtractionError'>
In processing pipe `users`: extraction of resource `users` in `generator` `table_rows` caused an exception: (pyodbc.OperationalError) ('08001', '[08001] [Microsoft][ODBC Driver 17 for SQL Server]TCP Provider: No connection could be made because the target machine actively refused it.\r\n (10061) (SQLDriverConnect); [08001] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0); [08001] [Microsoft][ODBC Driver 17 for SQL Server]A network-related or instance-specific error has occurred while establishing a connection to SQL Server. Server is not found or not accessible. Check if instance name is correct and if SQL Server is configured to allow remote connections. For more information see SQL Server Books Online. (10061)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
2026-01-27T10:44:12.645098,coingecko.crypto_price,SUCCESS,0,12.09,coingecko/crypto_price/2026/01/27,
2026-01-27T10:47:18.376754,postgres_source.orders,SUCCESS,0,16.56,postgres_source/orders/2026/01/27,
2026-01-27T10:47:30.922848,postgres_source.orders,SUCCESS,0,12.53,postgres_source/orders/2026/01/27,
2026-01-27T10:47:45.210558,oracle_db.employees,SUCCESS,0,14.28,oracle_db/employees/2026/01/27,
2026-01-27T10:47:58.730960,Source1.users,SUCCESS,0,13.51,Source1/users/2026/01/27,
2026-01-27T10:48:11.760280,coingecko.crypto_price,SUCCESS,0,13.01,coingecko/crypto_price/2026/01/27,
